ID,smiles,CREATION_DATE,Series,CAN_SMILES
H3D-003235,CS(=O)(=O)NCCNC(=O)c1ccc(cc1)-c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C,2018/02/26,SFK40,CS(=O)(=O)NCCNC(=O)c1ccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cc1
H3D-003234,Fc1ccc(cc1F)-c1nc2c(nccc2[nH]1)N[C@H]1CC[C@@H](CC1)NC(=O)C1CC1,2018/02/26,SFK53,O=C(N[C@H]1CC[C@H](Nc2nccc3[nH]c(-c4ccc(F)c(F)c4)nc23)CC1)C1CC1
H3D-003233,CN1CCN(CC1)c1ccnc2ccc(nc12)-c1cccc(c1)S(=O)(=O)N,2018/02/26,Compound III,CN1CCN(c2ccnc3ccc(-c4cccc(S(N)(=O)=O)c4)nc23)CC1
H3D-003232,Cc1cc(n(n1)C1=NC(=CC(=O)N1)c1ccncc1)N,2018/02/26,TBMMV57,Cc1cc(N)n(-c2nc(-c3ccncc3)cc(=O)[nH]2)n1
H3D-003247,CC(C)(C)OC(=O)N1CCN(CC1)c1nccc2[nH]c(nc12)-c1ccc(c(c1)F)F,2018/02/26,SFK53,CC(C)(C)OC(=O)N1CCN(c2nccc3[nH]c(-c4ccc(F)c(F)c4)nc23)CC1
H3D-003248,Fc1ccc(cc1F)-c1nc2c(nccc2[nH]1)N1CCNCC1,2018/02/26,SFK53,Fc1ccc(-c2nc3c(N4CCNCC4)nccc3[nH]2)cc1F
H3D-003249,Fc1ccc(cc1F)-c1nc2c(nccc2[nH]1)NCCN1CCNCC1,2018/02/26,SFK53,Fc1ccc(-c2nc3c(NCCN4CCNCC4)nccc3[nH]2)cc1F
H3D-003250,Fc1ccc(cc1)CNC1=Nc2ccccc2C(=O)N1,2018/02/26,AMI,O=c1[nH]c(NCc2ccc(F)cc2)nc2ccccc12
H3D-003266,CC1CN(CC(C)O1)C(=O)c1ccnc(c1)Nc1cc2[nH]c(nc2cn1)C1CCC(F)(F)CC1,2018/02/26,SFK59,CC1CN(C(=O)c2ccnc(Nc3cc4[nH]c(C5CCC(F)(F)CC5)nc4cn3)c2)CC(C)O1
H3D-003265,Fc1ccnc(c1)Nc1cc2[nH]c(nc2cn1)C1CCC(F)(F)CC1,2018/02/26,SFK59,Fc1ccnc(Nc2cc3[nH]c(C4CCC(F)(F)CC4)nc3cn2)c1
H3D-003264,FC(F)(F)Oc1cccc(c1)-c1nc2c(nccc2[nH]1)NCc1ccccc1,2018/02/26,SFK53,FC(F)(F)Oc1cccc(-c2nc3c(NCc4ccccc4)nccc3[nH]2)c1
H3D-003263,CC(C)(C)OC(=O)NC1CCN(C1)c1nccc2[nH]c(nc12)-c1cccc(c1)OC(F)(F)F,2018/02/26,SFK53,CC(C)(C)OC(=O)NC1CCN(c2nccc3[nH]c(-c4cccc(OC(F)(F)F)c4)nc23)C1
H3D-003262,Cc1cc(n(n1)C1=NC(=CC(=O)N1)N1CCCCC1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc(N3CCCCC3)cc(=O)[nH]2)n1
H3D-003261,NC1CN(C1)C(=O)c1ccnc(c1)Nc1cc2[nH]c(nc2cn1)-c1ccc(c(c1)C(F)(F)F)F,2018/02/26,SFK59,NC1CN(C(=O)c2ccnc(Nc3cc4[nH]c(-c5ccc(F)c(C(F)(F)F)c5)nc4cn3)c2)C1
H3D-003260,COc1ccc2nccc(c2n1)-c1cn[nH]c1,2018/02/26,Compound III,COc1ccc2nccc(-c3cn[nH]c3)c2n1
H3D-003268,FC(F)(F)c1cncc(c1)-c1ccc2nccc(c2n1)-c1ccncc1,2018/02/26,Compound III,FC(F)(F)c1cncc(-c2ccc3nccc(-c4ccncc4)c3n2)c1
H3D-003259,COc1ccc2nccc(c2n1)-c1cnn(c1)C,2018/02/26,Compound III,COc1ccc2nccc(-c3cnn(C)c3)c2n1
H3D-003257,CS(=O)(=O)NC(=O)CCc1cn(nc1C1CCN(CC1)C=O)-c1ccc(cc1)Br,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(Br)cc2)nc1C1CCN(C=O)CC1
H3D-003256,CS(=O)(=O)NC(=O)CCc1cn(nc1C1CCNCC1)-c1ccc(cc1)Br,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(Br)cc2)nc1C1CCNCC1
H3D-003255,CS(=O)(=O)NC(=O)CCc1cn(nc1C1CCOCC1)-c1ccc(cc1)Br,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(Br)cc2)nc1C1CCOCC1
H3D-003254,CS(=O)(=O)NC(=O)CCc1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)C(F)(F)F,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1
H3D-003253,CS(=O)(=O)NC(=O)CCc1cn(nc1-c1cccnc1)-c1ccc(cc1)Br,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(Br)cc2)nc1-c1cccnc1
H3D-003252,CS(=O)(=O)NC(=O)CCc1nn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)Br,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1nn(-c2ccc(Br)cc2)nc1-c1ccc(Cl)cc1
H3D-003251,FC(F)(F)c1ccc(cc1)CNC1=Nc2ccccc2C(=O)N1,2018/02/26,AMI,O=c1[nH]c(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12
H3D-003258,CS(=O)(=O)NC(=O)CCc1cn(nc1-c1ccco1)-c1ccc(cc1)Br,2018/02/26,TBDup8,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(Br)cc2)nc1-c1ccco1
H3D-003152,NCCCOc1ccnc(c1)Nc1ccc2nc([nH]c2n1)-c1cccc(c1)C(F)(F)F,2018/02/26,SFK59,NCCCOc1ccnc(Nc2ccc3nc(-c4cccc(C(F)(F)F)c4)[nH]c3n2)c1
H3D-003151,CC1(CC1)c1nc2cnc(cc2[nH]1)Nc1cc(ccn1)OCCCN,2018/02/26,SFK59,CC1(c2nc3cnc(Nc4cc(OCCCN)ccn4)cc3[nH]2)CC1
H3D-003150,OC(=O)c1ccccc1NC(=O)CN1CCC(CC1)NC(=O)c1ccc(cc1)OC(F)(F)F,2018/02/26,AMI,O=C(CN1CCC(NC(=O)c2ccc(OC(F)(F)F)cc2)CC1)Nc1ccccc1C(=O)O
H3D-003041,C1CCc2c(nc(nc2N2CCNCC2)NCc2ccc3c(c2)OCO3)C1,2018/02/26,THQ,c1cc2c(cc1CNc1nc3c(c(N4CCNCC4)n1)CCCC3)OCO2
H3D-003040,C1CCc2c(nc(nc2N2CCOCC2)NCc2ccc3c(c2)OCO3)C1,2018/02/26,THQ,c1cc2c(cc1CNc1nc3c(c(N4CCOCC4)n1)CCCC3)OCO2
H3D-003039,Fc1ccc(cc1)CCNc1nccc(n1)NCCc1ccccc1,2018/02/26,THQ,Fc1ccc(CCNc2nccc(NCCc3ccccc3)n2)cc1
H3D-003038,Clc1ccc(cc1Cl)COc1nccc(n1)NCCCNC1CCCCC1,2018/02/26,THQ,Clc1ccc(COc2nccc(NCCCNC3CCCCC3)n2)cc1Cl
H3D-003037,Fc1ccc(cc1)CCNc1ccnc(n1)OCc1ccc(c(c1)Cl)Cl,2018/02/26,THQ,Fc1ccc(CCNc2ccnc(OCc3ccc(Cl)c(Cl)c3)n2)cc1
H3D-003036,FC(F)(F)c1ccc(cc1)C(=O)Nc1nccc(n1)NC1CCCC1,2018/02/26,THQ,O=C(Nc1nccc(NC2CCCC2)n1)c1ccc(C(F)(F)F)cc1
H3D-003035,Fc1ccc(cc1)CCNc1cncc(n1)NCCc1ccccc1,2018/02/26,THQ,Fc1ccc(CCNc2cncc(NCCc3ccccc3)n2)cc1
H3D-003034,OC(=O)c1c(cccc1NC(=O)CNc1ccc(cc1)C(F)(F)F)F,2018/02/26,AMI,O=C(CNc1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1C(=O)O
H3D-003033,OC(=O)c1c(cccc1NC(=O)CNc1ccc(cc1)Br)Cl,2018/02/26,AMI,O=C(CNc1ccc(Br)cc1)Nc1cccc(Cl)c1C(=O)O
H3D-003032,OC(=O)c1c(cccc1NC(=O)CNc1ccc(cc1)F)Cl,2018/02/26,AMI,O=C(CNc1ccc(F)cc1)Nc1cccc(Cl)c1C(=O)O
H3D-003031,OC(=O)c1c(cccc1NC(=O)CNc1ccc(cc1)Br)F,2018/02/26,AMI,O=C(CNc1ccc(Br)cc1)Nc1cccc(F)c1C(=O)O
H3D-003030,CC(C)Nc1ccnc(n1)NCCc1ccccc1,2018/02/26,THQ,CC(C)Nc1ccnc(NCCc2ccccc2)n1
H3D-003027,Cc1cc([nH]n1)Nc1nccc(n1)NCCc1ccc(cc1)F,2018/02/26,THQ,Cc1cc(Nc2nccc(NCCc3ccc(F)cc3)n2)[nH]n1
H3D-003025,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCNCC1,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(C4CCNCC4)[nH]c3cn2)nc1
H3D-003024,FC(F)(F)Oc1cccc(c1)-c1nc2ccnc(c2[nH]1)NC1CCOCC1,2018/02/26,SFK53,FC(F)(F)Oc1cccc(-c2nc3ccnc(NC4CCOCC4)c3[nH]2)c1
H3D-003042,Fc1ccc(cc1)CCNc1nc(nc2c1CCCC2)NCc1cnccn1,2018/02/26,THQ,Fc1ccc(CCNc2nc(NCc3cnccn3)nc3c2CCCC3)cc1
H3D-003043,Clc1ccc(cc1Cl)CNc1nc2c(c(n1)N1CCCC1)CCCC2,2018/02/26,THQ,Clc1ccc(CNc2nc3c(c(N4CCCC4)n2)CCCC3)cc1Cl
H3D-003044,CN(CCc1ccccc1)c1nc(nc2c1CCCC2)NCc1ccc(c(c1)Cl)Cl,2018/02/26,THQ,CN(CCc1ccccc1)c1nc(NCc2ccc(Cl)c(Cl)c2)nc2c1CCCC2
H3D-003045,Fc1ccc(cc1)CCNc1nc(nc2c1CN(CC2)Cc1ccccc1)NCc1ccc(c(c1)Cl)Cl,2018/02/26,THQ,Fc1ccc(CCNc2nc(NCc3ccc(Cl)c(Cl)c3)nc3c2CN(Cc2ccccc2)CC3)cc1
H3D-003061,OC(=O)c1ccccc1C(=O)NCCc1ccc(cc1)F,2018/02/26,AMI,O=C(O)c1ccccc1C(=O)NCCc1ccc(F)cc1
H3D-003060,Brc1ccc(cc1)NCC(=O)N1CCC(=O)c2ccccc21,2018/02/26,AMI,O=C1CCN(C(=O)CNc2ccc(Br)cc2)c2ccccc21
H3D-003059,FC(F)(F)c1ccc(cc1)N1C=Nc2cc(ccc2C1=O)-c1cccc(c1)C(F)(F)F,2018/02/26,Aminoquinazolinones,O=c1c2ccc(-c3cccc(C(F)(F)F)c3)cc2ncn1-c1ccc(C(F)(F)F)cc1
H3D-003058,CS(=O)c1cccc(c1)-c1ccc2c(c1)C(=O)N(C1CCC(CC1)C(F)(F)F)C(=N2)N,2018/02/26,Aminoquinazolinones,CS(=O)c1cccc(-c2ccc3nc(N)n(C4CCC(C(F)(F)F)CC4)c(=O)c3c2)c1
H3D-003057,NC1=Nc2ccc(cc2C(=O)N1c1ccc(cc1)C(F)(F)F)-c1cccc(c1)C(=O)N1CCC2(CC1)OCCO2,2018/02/26,Aminoquinazolinones,Nc1nc2ccc(-c3cccc(C(=O)N4CCC5(CC4)OCCO5)c3)cc2c(=O)n1-c1ccc(C(F)(F)F)cc1
H3D-003056,CS(=O)(=O)c1cccc(c1)-c1ccc2c(c1)N=CN(C2=O)c1ccc(cc1)C(F)(F)F,2018/02/26,Aminoquinazolinones,CS(=O)(=O)c1cccc(-c2ccc3c(=O)n(-c4ccc(C(F)(F)F)cc4)cnc3c2)c1
H3D-003055,CS(=O)c1cccc(c1)-c1ccc2c(c1)N=CN(C2=O)c1ccc(cc1)C(F)(F)F,2018/02/26,Aminoquinazolinones,CS(=O)c1cccc(-c2ccc3c(=O)n(-c4ccc(C(F)(F)F)cc4)cnc3c2)c1
H3D-003023,FC(F)(F)Oc1cccc(c1)-c1nc2ccnc(c2[nH]1)NCC1CC1,2018/02/26,SFK53,FC(F)(F)Oc1cccc(-c2nc3ccnc(NCC4CC4)c3[nH]2)c1
H3D-003054,CS(=O)c1cccc(c1)-c1ccc2c(c1)C(=O)N(C1CCC(F)(F)CC1)C(=N2)N,2018/02/26,Aminoquinazolinones,CS(=O)c1cccc(-c2ccc3nc(N)n(C4CCC(F)(F)CC4)c(=O)c3c2)c1
H3D-003052,N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1C(=O)O,2018/02/26,AMI,N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1C(=O)O
H3D-003051,NC1=Nc2ccc(cc2C(=O)N1c1ccc(cc1)C(F)(F)F)-c1cccc(c1)C(=O)NCCN1CCOCC1,2018/02/26,Aminoquinazolinones,Nc1nc2ccc(-c3cccc(C(=O)NCCN4CCOCC4)c3)cc2c(=O)n1-c1ccc(C(F)(F)F)cc1
H3D-003050,NC1=Nc2ccc(cc2C(=O)N1c1ccc(cc1)C(F)(F)F)-c1cccc(c1)C(=O)O,2018/02/26,Aminoquinazolinones,Nc1nc2ccc(-c3cccc(C(=O)O)c3)cc2c(=O)n1-c1ccc(C(F)(F)F)cc1
H3D-003049,NC1=Nc2ccc(cc2C(=O)N1c1ccc(cc1)C(F)(F)F)-c1cccc(c1)C(=O)NCCO,2018/02/26,Aminoquinazolinones,Nc1nc2ccc(-c3cccc(C(=O)NCCO)c3)cc2c(=O)n1-c1ccc(C(F)(F)F)cc1
H3D-003048,CN(C)CCNC(=O)c1cccc(c1)-c1ccc2c(c1)C(=O)N(C(=N2)N)c1ccc(cc1)C(F)(F)F,2018/02/26,Aminoquinazolinones,CN(C)CCNC(=O)c1cccc(-c2ccc3nc(N)n(-c4ccc(C(F)(F)F)cc4)c(=O)c3c2)c1
H3D-003047,OC(=O)c1cccc2[nH]c(nc12)CNc1ccc(cc1)Br,2018/02/26,AMI,O=C(O)c1cccc2[nH]c(CNc3ccc(Br)cc3)nc12
H3D-003046,NC1=Nc2ncccc2C(=O)N1c1ccc(cc1)C(F)(F)F,2018/02/26,Aminoquinazolinones,Nc1nc2ncccc2c(=O)n1-c1ccc(C(F)(F)F)cc1
H3D-003053,CS(=O)c1cccc(c1)-c1ccc2c(c1)C(=O)N(Cc1ccc(cc1)C(F)(F)F)C(=N2)N,2018/02/26,Aminoquinazolinones,CS(=O)c1cccc(-c2ccc3nc(N)n(Cc4ccc(C(F)(F)F)cc4)c(=O)c3c2)c1
H3D-003062,OC(=O)c1ccccc1C(=O)NCCc1ccc(cc1)C(F)(F)F,2018/02/26,AMI,O=C(O)c1ccccc1C(=O)NCCc1ccc(C(F)(F)F)cc1
H3D-003022,COCCNc1nccc2nc([nH]c12)-c1ccc(c(c1)F)F,2018/02/26,SFK53,COCCNc1nccc2nc(-c3ccc(F)c(F)c3)[nH]c12
H3D-003020,Fc1ccc(cc1C(F)(F)F)-c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)Cl,2018/02/26,SFK59,Fc1ccc(-c2nc3cc(Nc4ccc(Cl)cn4)ncc3[nH]2)cc1C(F)(F)F
H3D-002994,Nc1c(cnn1-c1ccncc1)C(=O)c1cccc(c1)-c1ccncc1,2018/02/26,Aminopyrazole,Nc1c(C(=O)c2cccc(-c3ccncc3)c2)cnn1-c1ccncc1
H3D-002993,CN(Cc1ccc(cc1)F)c1cc(ncn1)C(O)C(F)(F)F,2018/02/26,SFK41,CN(Cc1ccc(F)cc1)c1cc(C(O)C(F)(F)F)ncn1
H3D-002992,CC(C)n1ncc(c1N)C(=O)c1cccc(c1)-c1ccncc1,2018/02/26,Aminopyrazole,CC(C)n1ncc(C(=O)c2cccc(-c3ccncc3)c2)c1N
H3D-002991,Cc1cc(n(n1)C1=NC(=CC(=O)N1)c1ccccc1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc(-c3ccccc3)cc(=O)[nH]2)n1
H3D-002990,Cc1cc(n(n1)C1=NC(=CC(=S)N1)c1ccccc1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc(-c3ccccc3)cc(=S)[nH]2)n1
H3D-002989,Cc1cc(n(n1)C1=Nc2c(ccn2C)C(=O)N1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc3c(ccn3C)c(=O)[nH]2)n1
H3D-002988,Cc1cc(n(n1)C1=NC2=C(CCCC2)C(=O)N1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc3c(c(=O)[nH]2)CCCC3)n1
H3D-002987,Cc1cc(n(n1)C1=NC2=C(CCC2)C(=O)N1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc3c(c(=O)[nH]2)CCC3)n1
H3D-002986,Nc1cc(nn1C1=NC(=CC(=O)N1)c1ccccc1)C1CC1,2018/02/26,TBMMV57,Nc1cc(C2CC2)nn1-c1nc(-c2ccccc2)cc(=O)[nH]1
H3D-002985,Nc1cc(nn1C1=NC(=CC(=O)N1)c1ccccc1)-c1ccccc1,2018/02/26,TBMMV57,Nc1cc(-c2ccccc2)nn1-c1nc(-c2ccccc2)cc(=O)[nH]1
H3D-002984,CC1=CC(=O)NC(=N1)n1nc(cc1Nc1ccc(cc1)F)C,2018/02/26,TBMMV57,Cc1cc(=O)[nH]c(-n2nc(C)cc2Nc2ccc(F)cc2)n1
H3D-002983,NC1=NC(=CC(=O)N1)c1ccccc1,2018/02/26,TBMMV57,Nc1nc(-c2ccccc2)cc(=O)[nH]1
H3D-002982,CC1=CC(=S)NC(=N1)n1nc(cc1Nc1ccc(cc1)F)C,2018/02/26,TBMMV57,Cc1cc(=S)[nH]c(-n2nc(C)cc2Nc2ccc(F)cc2)n1
H3D-002981,Cc1cc(n(n1)-c1nc(cc(n1)C(=O)O)OCc1ccccc1)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc(OCc3ccccc3)cc(C(=O)O)n2)n1
H3D-002995,CC(C)(C)OC(=O)Nc1c(cnn1-c1ccc(cc1)F)C(=C)c1cccc(c1)-c1ccncc1,2018/02/26,Aminopyrazole,C=C(c1cccc(-c2ccncc2)c1)c1cnn(-c2ccc(F)cc2)c1NC(=O)OC(C)(C)C
H3D-002996,Nc1c(cnn1-c1ccc(cc1)F)C(O)c1cccc(c1)-c1ccncc1,2018/02/26,Aminopyrazole,Nc1c(C(O)c2cccc(-c3ccncc3)c2)cnn1-c1ccc(F)cc1
H3D-002997,Fc1ccc(cc1)-n1ncc2c(ncnc12)-c1cccc(c1)-c1ccncc1,2018/02/26,Aminopyrazole,Fc1ccc(-n2ncc3c(-c4cccc(-c5ccncc5)c4)ncnc32)cc1
H3D-002998,Cc1nn(c(c1C(=O)c1cccc(c1)-c1ccncc1)O)-c1ccc(cc1)F,2018/02/26,Aminopyrazole,Cc1nn(-c2ccc(F)cc2)c(O)c1C(=O)c1cccc(-c2ccncc2)c1
H3D-003019,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCC(=O)CC1,2018/02/26,SFK59,O=C1CCC(c2nc3cc(Nc4ccc(C(F)(F)F)cn4)ncc3[nH]2)CC1
H3D-003018,FC(F)(F)C1CCC(CC1)c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)C(F)(F)F,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(C4CCC(C(F)(F)F)CC4)[nH]c3cn2)nc1
H3D-003016,CN1CCCC1c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)C(F)(F)F,2018/02/26,SFK59,CN1CCCC1c1nc2cc(Nc3ccc(C(F)(F)F)cn3)ncc2[nH]1
H3D-003015,Fc1ccc(cc1F)C1=NC2C(N1)C=CN=C2N1CCOCC1,2018/02/26,SFK53,Fc1ccc(C2=NC3C(N4CCOCC4)=NC=CC3N2)cc1F
H3D-003014,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)CC1CC1,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(CC4CC4)[nH]c3cn2)nc1
H3D-003012,FC1(F)CCC(C1)c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)C(F)(F)F,2018/02/26,SFK59,FC1(F)CCC(c2nc3cc(Nc4ccc(C(F)(F)F)cn4)ncc3[nH]2)C1
H3D-003011,Fc1ccc(cc1C(F)(F)F)-c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)OC(F)(F)F,2018/02/26,SFK59,Fc1ccc(-c2nc3cc(Nc4ccc(OC(F)(F)F)cn4)ncc3[nH]2)cc1C(F)(F)F
H3D-003021,Fc1ccc(cc1F)-c1nc2ccnc(c2[nH]1)NCC1CC1,2018/02/26,SFK53,Fc1ccc(-c2nc3ccnc(NCC4CC4)c3[nH]2)cc1F
H3D-003009,CN1CCN(CC1)c1nccc2nc([nH]c12)-c1ccc(c(c1)F)F,2018/02/26,SFK53,CN1CCN(c2nccc3nc(-c4ccc(F)c(F)c4)[nH]c23)CC1
H3D-003006,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCC1,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(C4CCC4)[nH]c3cn2)nc1
H3D-003005,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCCCC1,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(C4CCCCC4)[nH]c3cn2)nc1
H3D-003004,COC1CCC(CC1)c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)C(F)(F)F,2018/02/26,SFK59,COC1CCC(c2nc3cc(Nc4ccc(C(F)(F)F)cn4)ncc3[nH]2)CC1
H3D-003003,Fc1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCC(F)(F)CC1,2018/02/26,SFK59,Fc1ccc(Nc2cc3nc(C4CCC(F)(F)CC4)[nH]c3cn2)nc1
H3D-003001,OC1CCC(CC1)c1nc2cc(ncc2[nH]1)Nc1ccc(cn1)C(F)(F)F,2018/02/26,SFK59,OC1CCC(c2nc3cc(Nc4ccc(C(F)(F)F)cn4)ncc3[nH]2)CC1
H3D-003000,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCNC1,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(C4CCNC4)[nH]c3cn2)nc1
H3D-002999,Nc1c(cnn1-c1ccc(cc1)F)C(=O)c1cccc(c1)C#Cc1ccncc1,2018/02/26,Aminopyrazole,Nc1c(C(=O)c2cccc(C#Cc3ccncc3)c2)cnn1-c1ccc(F)cc1
H3D-003008,FC(F)(F)c1ccc(nc1)Nc1cc2nc([nH]c2cn1)C1CCCCCC1,2018/02/26,SFK59,FC(F)(F)c1ccc(Nc2cc3nc(C4CCCCCC4)[nH]c3cn2)nc1
H3D-003063,Fc1ccc(cc1)NCC(=O)N1CCC(=O)c2ccccc21,2018/02/26,AMI,O=C1CCN(C(=O)CNc2ccc(F)cc2)c2ccccc21
H3D-003064,Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCNC(=O)C1,2018/02/26,SFK40,Nc1ncc(-c2ccc(C(=O)N3CCNC(=O)C3)cc2)nc1-c1ccc(C(F)(F)F)cc1
H3D-003065,CC(C)(C)C(=O)Nc1ccccc1C(=O)O,2018/02/26,AMI,CC(C)(C)C(=O)Nc1ccccc1C(=O)O
H3D-003130,OC(=O)c1ccccc1NC(=O)CN1CCN(CC1)c1ccc(cc1)F,2018/02/26,AMI,O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1ccccc1C(=O)O
H3D-003129,Cc1cc(n(n1)C1=NC(=CC(=O)N1)C(=O)Nc1ccc(cc1)F)C,2018/02/26,TBMMV57,Cc1cc(C)n(-c2nc(C(=O)Nc3ccc(F)cc3)cc(=O)[nH]2)n1
H3D-003128,Clc1ccc(cc1)-c1ccnc(n1)Cl,2018/02/26,Mini lIbrary MS-ML77,Clc1ccc(-c2ccnc(Cl)n2)cc1
H3D-003127,OC(=O)c1ccccc1NC(=O)CN1CCN(CC1)C(=O)c1ccc(cc1)OC(F)(F)F,2018/02/26,AMI,O=C(CN1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1)Nc1ccccc1C(=O)O
H3D-003126,OC(=O)c1ccccc1NC(=O)CN1CCC(C1)c1ccc(cc1)F,2018/02/26,AMI,O=C(CN1CCC(c2ccc(F)cc2)C1)Nc1ccccc1C(=O)O
H3D-003125,OC(=O)c1ccccc1NC(=O)CNCc1ccc(cc1)C(F)(F)F,2018/02/26,AMI,O=C(CNCc1ccc(C(F)(F)F)cc1)Nc1ccccc1C(=O)O
H3D-003124,OC(=O)c1ccccc1NC(=O)CN1CCN(CC1)C(=S)Nc1ccc(cc1)C(F)(F)F,2018/02/26,AMI,O=C(CN1CCN(C(=S)Nc2ccc(C(F)(F)F)cc2)CC1)Nc1ccccc1C(=O)O
H3D-003123,Cc1nc(cs1)C(=O)N1CCN(CC1)CC(=O)Nc1ccccc1C(=O)O,2018/02/26,AMI,Cc1nc(C(=O)N2CCN(CC(=O)Nc3ccccc3C(=O)O)CC2)cs1
H3D-003122,CC1(CC1)c1nc2cnc(cc2[nH]1)Nc1cc(ccn1)C(=O)NC1CC1,2018/02/26,SFK59,CC1(c2nc3cnc(Nc4cc(C(=O)NC5CC5)ccn4)cc3[nH]2)CC1
H3D-003121,CNC(=O)c1ccnc(c1)Nc1cc2[nH]c(nc2cn1)C1(C)CC1,2018/02/26,SFK59,CNC(=O)c1ccnc(Nc2cc3[nH]c(C4(C)CC4)nc3cn2)c1
H3D-003120,COC(=O)c1ccc(cc1)Nc1nccc(n1)-c1ccc(cc1)Cl,2018/02/26,Mini lIbrary MS-ML77,COC(=O)c1ccc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc1
H3D-003119,COC(=O)c1ccc(cc1)Nc1ccc(cc1)-c1ccnc(n1)Nc1ccc(cc1)C(=O)OC,2018/02/26,Mini lIbrary MS-ML77,COC(=O)c1ccc(Nc2ccc(-c3ccnc(Nc4ccc(C(=O)OC)cc4)n3)cc2)cc1
H3D-003118,N#Cc1ccc(cc1)CNc1nc2c(c(n1)N1CCCC1)CCCC2,2018/02/26,THQ,N#Cc1ccc(CNc2nc3c(c(N4CCCC4)n2)CCCC3)cc1
H3D-003117,OC1CCN(CC1)c1nc(nc2c1CCCC2)NCCc1ccccc1,2018/02/26,THQ,OC1CCN(c2nc(NCCc3ccccc3)nc3c2CCCC3)CC1
H3D-003116,OC1CCN(C1)c1nc(nc2c1CCCC2)NCCc1ccccc1,2018/02/26,THQ,OC1CCN(c2nc(NCCc3ccccc3)nc3c2CCCC3)C1
H3D-003131,FC1(F)CCC(CC1)c1nc2cnc(cc2[nH]1)Nc1cc(ccn1)C(=O)NCCN1CCCC1,2018/02/26,SFK59,O=C(NCCN1CCCC1)c1ccnc(Nc2cc3[nH]c(C4CCC(F)(F)CC4)nc3cn2)c1
H3D-003132,CN(C)CCCNC(=O)c1ccnc(c1)Nc1cc2[nH]c(nc2cn1)C1CCC(F)(F)CC1,2018/02/26,SFK59,CN(C)CCCNC(=O)c1ccnc(Nc2cc3[nH]c(C4CCC(F)(F)CC4)nc3cn2)c1
H3D-003133,COc1ccc2nccc(c2n1)N1CCN(C)CC1,2018/02/26,Compound III,COc1ccc2nccc(N3CCN(C)CC3)c2n1
